,Material,AtomicMass,AtomicNumber,FirstIonizationEnergy,CovalentRadius,ElectronAffinity,FusionHeat,Period,Valence,VaporizationHeat
19100,19100,43.72372857,20.9047619,857.1190476,122.5238095,105.0190476,7.506190476,3.523809524,4.333333333,173.5666667
19101,19101,64.55057759,28.82019704,793.8807882,137.455665,109.2603448,7.825738916,4,4.157635468,145.6293103
19102,19102,52.34546,24.33333333,887.2,124.6666667,162.0333333,10.08666667,3.666666667,5.666666667,236.5333333
19103,19103,52.34546,24.33333333,887.2,124.6666667,162.0333333,10.08666667,3.666666667,5.666666667,236.5333333
19104,19104,61.90309788,28.04235294,842.3385882,128.1294118,112.8364706,11.13334118,3.931764706,4.741176471,248.6616471
19105,19105,61.70903863,27.98627002,839.4121281,128.5034325,111.1929062,11.34306636,3.935926773,4.720823799,255.8860412
19106,19106,45.92826829,20.675,741.725,126.2833333,51.5,14.85333333,3.333333333,3.008333333,175.7
19107,19107,45.95400325,20.68333333,741.7166667,126.2333333,51.9,14.87333333,3.333333333,3.016666667,175.9333333
19108,19108,45.90253333,20.66666667,741.7333333,126.3333333,51.1,14.83333333,3.333333333,3,175.4666667
19109,19109,45.90253333,20.66666667,741.7333333,126.3333333,51.1,14.83333333,3.333333333,3,175.4666667
19110,19110,46.06554667,20.74333333,742.5306667,126.3466667,50.95366667,14.86933333,3.34,3.006666667,176.1333333
19111,19111,46.22856,20.82,743.328,126.36,50.80733333,14.90533333,3.346666667,3.013333333,176.8
19112,19112,45.92826829,20.675,741.725,126.2833333,51.5,14.85333333,3.333333333,3.008333333,175.7
19113,19113,45.95400325,20.68333333,741.7166667,126.2333333,51.9,14.87333333,3.333333333,3.016666667,175.9333333
19114,19114,45.97973821,20.69166667,741.7083333,126.1833333,52.3,14.89333333,3.333333333,3.025,176.1666667
19115,19115,45.912028,20.67333333,741.657,126.3066667,51.421,14.84466667,3.333333333,2.996666667,175.57
19116,19116,45.92152267,20.68,741.5806667,126.28,51.742,14.856,3.333333333,2.993333333,175.6733333
19117,19117,76.67563415,33.69756098,812.6121951,137.4926829,61.99707317,19.34536585,4.234146341,3.985365854,178.795122
19118,19118,73.27956098,32.42926829,809.9536585,137.395122,57.37268293,19.19414634,4.185365854,3.912195122,175.3073171
19119,19119,65.78961,29,723.33,132.5,81.51,33.64,3.9,3.5,366.6
19120,19120,74.42258733,33,793.7333333,142.6666667,71.13333333,15.78,4.333333333,5,390.8
19121,19121,73.66883733,32.7,794.5466667,142.4333333,69.70666667,15.58166667,4.316666667,4.95,386.9166667
19122,19122,71.40758733,31.8,796.9866667,141.7333333,65.42666667,14.98666667,4.266666667,4.8,375.2666667
19123,19123,75.03442067,33.33333333,796.8,141.3333333,73.93333333,14.44666667,4.333333333,5,362.4666667
19124,19124,74.42870567,33.00333333,793.764,142.6533333,71.16133333,15.76666667,4.333333333,5,390.5166667
19125,19125,74.453179,33.01666667,793.8866667,142.6,71.27333333,15.71333333,4.333333333,5,389.3833333
19126,19126,74.453179,33.01666667,793.8866667,142.6,71.27333333,15.71333333,4.333333333,5,389.3833333
19127,19127,74.48377067,33.03333333,794.04,142.5333333,71.41333333,15.64666667,4.333333333,5,387.9666667
19128,19128,74.42258733,33,793.7333333,142.6666667,71.13333333,15.78,4.333333333,5,390.8
19129,19129,74.42258733,33,793.7333333,142.6666667,71.13333333,15.78,4.333333333,5,390.8
19130,19130,74.0865413,32.83333333,790.2166667,142.3,70.395,16.60266667,4.316666667,4.966666667,399.0433333
19131,19131,73.75049527,32.66666667,786.7,141.9333333,69.65666667,17.42533333,4.3,4.933333333,407.2866667
19132,19132,73.41444923,32.5,783.1833333,141.5666667,68.91833333,18.248,4.283333333,4.9,415.53
19133,19133,73.0784032,32.33333333,779.6666667,141.2,68.18,19.07066667,4.266666667,4.866666667,423.7733333
19134,19134,71.73421907,31.66666667,765.6,139.7333333,65.22666667,22.36133333,4.2,4.733333333,456.7466667
19135,19135,80.5985988,35,796.82,142.6,78.52,11.796,4.4,5,316.96
19136,19136,78.98557784,34.2,779.94,140.84,74.976,15.7448,4.32,4.84,356.528
19137,19137,74.42258733,33,793.7333333,142.6666667,71.13333333,15.78,4.333333333,5,390.8
19138,19138,71.95701494,31.5125,886.2375,129.925,71.775,12.1855,4,3.5125,178.5525
19139,19139,69.25403,30.45,887.37,129.6,68.9265,12.2105,3.95,3.4,168.5525
19140,19140,69.36983731,30.4875,887.3325,129.375,70.7265,12.3005,3.95,3.4375,169.6025
19141,19141,56.07564999,24.31428571,1011.400571,115.3628571,108.7118857,3.857428571,3.394285714,2.268571429,149.3885714
19142,19142,74.42258733,33,793.7333333,142.6666667,71.13333333,15.78,4.333333333,5,390.8
19143,19143,88.24569779,37.78736842,793.2991579,134.6926316,93.26063158,8.429768421,4.357894737,4.153684211,173.7452632
19144,19144,79.5625,34.5,831.9,130.5,104.15,12.625,4.25,4.5,192
19145,19145,80.46039833,35.66666667,692.5,158.6666667,48.63333333,19.4,4.666666667,4,511.6666667
19146,19146,80.64022842,35.73333333,689.51,158.6,48.05333333,19.22316667,4.666666667,3.983333333,509.6833333
19147,19147,80.8200585,35.8,686.52,158.5333333,47.47333333,19.04633333,4.666666667,3.966666667,507.7
19148,19148,80.99988858,35.86666667,683.53,158.4666667,46.89333333,18.8695,4.666666667,3.95,505.7166667
19149,19149,81.17971867,35.93333333,680.54,158.4,46.31333333,18.69266667,4.666666667,3.933333333,503.7333333
19150,19150,81.35954875,36,677.55,158.3333333,45.73333333,18.51583333,4.666666667,3.916666667,501.75
19151,19151,81.53937883,36.06666667,674.56,158.2666667,45.15333333,18.339,4.666666667,3.9,499.7666667
19152,19152,67.32585124,29.97014925,848.7681592,126.0646766,105.1457711,9.654228856,4,4.507462687,187.2587065
19153,19153,67.32585124,29.97014925,848.7681592,126.0646766,105.1457711,9.654228856,4,4.507462687,187.2587065
19154,19154,80.44840858,35.71666667,691.405,158.5666667,51.04833333,19.45,4.666666667,3.9,511.8166667
19155,19155,80.44041542,35.75,690.675,158.5,52.65833333,19.48333333,4.666666667,3.833333333,511.9166667
19156,19156,80.4204325,35.83333333,688.85,158.3333333,56.68333333,19.56666667,4.666666667,3.666666667,512.1666667
19157,19157,80.40444617,35.9,687.39,158.2,59.90333333,19.63333333,4.666666667,3.533333333,512.3666667
19158,19158,80.39245642,35.95,686.295,158.1,62.31833333,19.68333333,4.666666667,3.433333333,512.5166667
19159,19159,80.38046667,36,685.2,158,64.73333333,19.73333333,4.666666667,3.333333333,512.6666667
19160,19160,120.6916567,49.66666667,731.7333333,151.3333333,128.9666667,25.5,5,4.333333333,416.3333333
19161,19161,116.1453033,48,727.3366667,150.9333333,125.8566667,25.40666667,4.933333333,4.2,412.6
19162,19162,111.59895,46.33333333,722.94,150.5333333,122.7466667,25.31333333,4.866666667,4.066666667,408.8666667
19163,19163,107.0525967,44.66666667,718.5433333,150.1333333,119.6366667,25.22,4.8,3.933333333,405.1333333
19164,19164,102.5062433,43,714.1466667,149.7333333,116.5266667,25.12666667,4.733333333,3.8,401.4
19165,19165,97.95989,41.33333333,709.75,149.3333333,113.4166667,25.03333333,4.666666667,3.666666667,397.6666667
19166,19166,93.41353667,39.66666667,705.3533333,148.9333333,110.3066667,24.94,4.6,3.533333333,393.9333333
19167,19167,88.86718333,38,700.9566667,148.5333333,107.1966667,24.84666667,4.533333333,3.4,390.2
19168,19168,79.77447667,34.66666667,692.1633333,147.7333333,100.9766667,24.66,4.4,3.133333333,382.7333333
19169,19169,75.22812333,33,687.7666667,147.3333333,97.86666667,24.56666667,4.333333333,3,379
19170,19170,67.345,29.9800995,849.299005,126.0298507,104.9039801,9.620895522,4,4.492537313,187.2985075
19171,19171,174.1030857,69.71428571,774.0857143,143.7142857,133.6285714,13.72857143,5.571428571,5.428571429,112
19172,19172,174.1030857,69.71428571,774.0857143,143.7142857,133.6285714,13.72857143,5.571428571,5.428571429,112
19173,19173,64.2753388,29.08,798.068,136.84,39.7792,18.2184,4.08,3.64,192.56
19174,19174,76.660488,33.66,776.638,143.7,42.247,17.8514,4.34,3.54,175.62
19175,19175,76.141896,33.47,775.641,143.75,42.5765,17.7933,4.33,3.53,174.93
19176,19176,75.623304,33.28,774.644,143.8,42.906,17.7352,4.32,3.52,174.24
19177,19177,71.45910379,31.01375,894.919875,130.87625,73.24625,12.0060225,4,3.23625,195.700575
19178,19178,157.7002,64.5,753.2,143.5,72.45,13.8,5.5,4.5,270
19179,19179,45.90253333,20.66666667,741.7333333,126.3333333,51.1,14.83333333,3.333333333,3,175.4666667
19180,19180,31.71501287,15.66666667,650.8666667,136,59.49,23.14666667,3.333333333,3,269
19181,19181,31.71501287,15.66666667,650.8666667,136,59.49,23.14666667,3.333333333,3,269
19182,19182,72.15329766,31.275,906.80875,130.8,80.34,11.9074,4.0125,3.2,196.128
19183,19183,72.73877766,31.5,905.3975,131.05,80.655,11.8074,4.025,3.2,196.5605
19184,19184,71.26036546,31.47547974,769.5597015,143.3944563,98.01471215,8.039488273,4.187633262,3.904051173,158.326226
19185,19185,80.73482049,35.05752212,766.3353982,148,100.7061947,7.855176991,4.380530973,3.946902655,151.119469
19186,19186,78.71347955,34.15909091,802.8136364,132.5681818,99.74772727,8.327045455,4.181818182,4.227272727,166.1295455
19187,19187,82.54828182,35.63636364,793.6454545,135.7272727,100.3545455,8.053636364,4.272727273,4.181818182,159.4545455
19188,19188,62.88655708,28.2079646,774.5168142,140.199115,101.2579646,7.900840708,4,3.946902655,153.5738938
19189,19189,63.14114222,28.31111111,779.1266667,139.2888889,101.2022222,8.027555556,4,3.977777778,156.3155556
19190,19190,71.38460889,31.51111111,776.3355556,142.3111111,100.9355556,8.002666667,4.177777778,3.977777778,155.2666667
19191,19191,79.81796923,34.71111111,771.4822222,146.5777778,100.6866667,7.984888889,4.355555556,3.977777778,154.0222222
19192,19192,78.71347955,34.15909091,802.8136364,132.5681818,99.74772727,8.327045455,4.181818182,4.227272727,166.1295455
19193,19193,81.95487556,35.42222222,792.8777778,135.6444444,98.47333333,8.181333333,4.266666667,4.155555556,163.6222222
19194,19194,66.1884375,29.25,726.3,131.375,68.3125,41.275,4,5,546.625
19195,19195,58.61341693,26.7,790.62,134.6,42.997,17.714,3.9,3.5,177.03
19196,19196,58.27165231,26.52,788.744,134.4,44.0056,17.5952,3.88,3.48,175.884
19197,19197,57.75900539,26.25,785.93,134.1,45.5185,17.417,3.85,3.45,174.165
19198,19198,71.76843385,31.65,782.137,139.97,42.9895,17.822,4.19,3.53,176.799
19199,19199,73.09785,32.6,726.32,134.8,99.72,24.8,4.2,3.4,352
19200,19200,72.70615032,31.65,922.715,129.3,88.0725,12.2543,4,3.1,159.6885
19201,19201,56.50290769,24.53846154,1001.992308,114.1538462,109.2384615,5.142615385,3.384615385,2.076923077,116.0669231
19202,19202,56.4400525,24.51923077,1001.732308,114.1807692,109.2384615,5.130692308,3.384615385,2.080769231,116.1630769
19203,19203,56.40032348,24.50076923,1001.602154,114.2130769,108.692,5.131153846,3.384615385,2.09,115.7938462
19204,19204,56.40450942,24.50538462,1001.797385,114.1807692,108.7644615,5.133923077,3.384615385,2.085384615,116.38
19205,19205,56.41765588,24.51461538,1001.691692,114.1438462,109.2089231,5.149615385,3.384615385,2.080769231,116.5230769
19206,19206,56.44851712,24.52384615,1002.474462,114.1346154,108.692,5.104153846,3.384615385,2.080769231,115.3276923
19207,19207,50.533694,22.29,1031.61,111.5,107.9294,3.9102,3.25,2.4,123.206
19208,19208,51.26266892,22.54328571,1034.167879,111.5525714,108.2212214,3.703957143,3.258857143,2.4285,122.7510714
19209,19209,59.63871077,27.24,796.248,135.2,39.9712,18.0704,3.96,3.56,180.468
19210,19210,58.95518154,26.88,792.496,134.8,41.9884,17.8328,3.92,3.52,178.176
19211,19211,44.73265925,20.5,926.9375,123.625,79.27,6.31325,3.375,2.5,124.07875
19212,19212,50.226139,22.75,918.8125,125.125,80.145,9.69575,3.5,2.5,126.57875
19213,19213,64.55689944,29.04,799.72,137.96,37.646,14.9528,4.08,3.6,176.76
19214,19214,63.67794268,28.68,801.02,137.72,37.506,14.4116,4.06,3.6,176.36
19215,19215,62.79898592,28.32,802.32,137.48,37.366,13.8704,4.04,3.6,175.96
19216,19216,59.66302243,27.33,800.975,135.42,37.849,17.9021,3.985,3.6,182.46
19217,19217,58.61341693,26.7,790.62,134.6,42.997,17.714,3.9,3.5,177.03
19218,19218,80.98283333,35,806.9833333,139.8333333,105.0583333,8.633333333,4.333333333,4.333333333,152
19219,19219,78.96363333,34.5,809.8833333,139.3333333,46.55833333,19.78333333,4.333333333,3.833333333,155.2
19220,19220,52.63559496,23.93706294,745.2853147,137.6783217,48.63916084,15.29230769,3.699300699,3.097902098,162.0356643
19221,19221,63.349629,28.05,899.094,125.77,65.9357,12.8819,3.78,3.14,154.0525
19222,19222,69.9209,30.65,888.35,129.2,68.9265,12.2505,3.95,3.2,159.5525
19223,19223,79.82145112,34.816,782.604,143.304,41.038,18.2384,4.4,3.616,180.208
19224,19224,79.8338039,34.82,782.6,143.28,41.23,18.248,4.4,3.62,180.32
19225,19225,79.83998029,34.822,782.598,143.268,41.326,18.2528,4.4,3.622,180.376
19226,19226,79.84306849,34.823,782.597,143.262,41.374,18.2552,4.4,3.623,180.404
19227,19227,79.86468585,34.83,782.59,143.22,41.71,18.272,4.4,3.63,180.6
19228,19228,79.88321502,34.836,782.584,143.184,41.998,18.2864,4.4,3.636,180.768
19229,19229,79.91039114,34.8448,782.5752,143.1312,42.4204,18.30752,4.4,3.6448,181.0144
19230,19230,79.92027336,34.848,782.572,143.112,42.574,18.3152,4.4,3.648,181.104
19231,19231,117.7675728,48.74074074,815.6814815,146.962963,152.4197531,18.36049383,4.987654321,5.456790123,183.4320988
19232,19232,71.94542524,31.325,917.1425,129.575,85.2,11.80835,4,3.425,183.192
19233,19233,81.48176471,35.21568627,826.972549,131.4117647,102.1803922,13.24117647,4.294117647,4.470588235,196.1176471
19234,19234,62.68513333,28.16666667,777.875,138.8333333,95.85833333,8.388333333,4,3.916666667,168.2333333
19235,19235,70.41338333,31.16666667,775.2583333,141.6666667,95.60833333,8.365,4.166666667,3.916666667,167.25
19236,19236,78.31965865,34.16666667,770.7083333,145.6666667,95.375,8.348333333,4.333333333,3.916666667,166.0833333
19237,19237,77.25378936,33.63829787,800.0234043,132.5319149,94.38297872,8.676382979,4.170212766,4.14893617,177.6744681
19238,19238,80.32300833,34.83333333,790.7666667,135.4166667,93.3,8.5325,4.25,4.083333333,175.0833333
19239,19239,87.22194,38,786.62,141.4,56.04,19.65,4.5,4.1,210.06
19240,19240,74.33940366,32.26875,889.60625,128.6375,72.075,12.6005,4,3.26875,139.9775
19241,19241,74.35870488,32.275,889.6,128.6,72.375,12.6155,4,3.275,140.1525
19242,19242,74.37800609,32.28125,889.59375,128.5625,72.675,12.6305,4,3.28125,140.3275
19243,19243,74.39730731,32.2875,889.5875,128.525,72.975,12.6455,4,3.2875,140.5025
19244,19244,74.41660853,32.29375,889.58125,128.4875,73.275,12.6605,4,3.29375,140.6775
19245,19245,74.35870488,32.275,889.6,128.6,72.375,12.6155,4,3.275,140.1525
19246,19246,75.4580125,32.725,888.635,129,73.525,12.753,4.025,3.325,143.1525
19247,19247,78.543125,33.84375,893.03125,129.03125,75.403125,12.93675,4.0625,3.34375,146.10875
19248,19248,69.6872456,30.92,796.222,136.64,46.808,14.8108,4.1,3.68,179.722
19249,19249,35.85492727,17.12727273,896.9563636,126.1272727,57.45672727,9.113781818,3.254545455,2.618181818,150.3889091
19250,19250,48.04900705,22.2375,993.18,121.125,107.1925,12.67375,3.5125,2.7875,136.2675
19251,19251,48.4019608,22.38,992.883,121.2,107.8975,12.733,3.52,2.81,137.3775
19252,19252,49.22551955,22.7125,992.19,121.375,109.5425,12.87125,3.5375,2.8625,139.9675
19253,19253,40.24278571,18.28571429,904.6714286,116.5714286,98.64285714,65.22857143,3.142857143,3.571428571,566.7142857
19254,19254,69.69901563,31.40625,850.515625,124.65625,152.028125,12.3390625,4.0625,6,267.5625
19255,19255,93.548125,40.375,867.671875,130.09375,119.934375,11.403125,4.53125,4.9375,214.0625
19256,19256,81.9945,35.4,828.33,131.4,103.91,13.23,4.3,4.5,193.1
19257,19257,79.77204,34.8,782.62,143.4,40.27,18.2,4.4,3.6,179.76
19258,19258,81.40014,35.448,780.8632,143.904,43.3516,18.6284,4.436,3.708,188.148
19259,19259,82.66644,35.952,779.4968,144.296,45.7484,18.9616,4.464,3.792,194.672
19260,19260,83.57094,36.312,778.5208,144.576,47.4604,19.1996,4.484,3.852,199.332
19261,19261,84.83724,36.816,777.1544,144.968,49.8572,19.5328,4.512,3.936,205.856
19262,19262,68.78802025,30,897.75,127.25,70.3,9.173,3.875,3.25,136.9525
19263,19263,68.78802025,30,897.75,127.25,70.3,9.173,3.875,3.25,136.9525
19264,19264,70.84471974,30.85714286,881.5675325,129.6363636,67.54545455,9.52174026,3.948051948,3.298701299,142.1554545
19265,19265,70.84471974,30.85714286,881.5675325,129.6363636,67.54545455,9.52174026,3.948051948,3.298701299,142.1554545
19266,19266,71.51374275,31.539546,790.1480526,139.9961768,106.255221,7.974114695,4.156033453,4.121624851,150.5297491
19267,19267,71.73975155,31.63661202,777.0838798,142.4845173,103.0030965,7.87068306,4.181238616,4.003642987,150.8032787
19268,19268,71.73368108,31.63502158,776.6343402,142.5582557,102.8204179,7.87231206,4.181921417,3.998864411,150.9800136
19269,19269,71.5479659,31.56221198,781.8967742,141.4746544,103.6465438,7.949447005,4.170506912,4.041474654,152.0138249
19270,19270,71.73778182,31.63636364,776.7272727,142.5454545,102.8727273,7.870909091,4.181818182,4,150.9090909
19271,19271,79.5625,34.5,831.9,130.5,104.15,12.625,4.25,4.5,192
19272,19272,71.53982374,31.56164384,780.0616438,141.7899543,102.9858447,7.949863014,4.173515982,4.02283105,152.5342466
19273,19273,71.45398214,31.53571429,776.4125,142.3571429,101.3160714,7.976785714,4.178571429,3.982142857,154.4107143
19274,19274,79.83256862,34.8196,782.6004,143.2824,41.2108,18.24704,4.4,3.6196,180.3088
19275,19275,79.83503918,34.8204,782.5996,143.2776,41.2492,18.24896,4.4,3.6204,180.3312
19276,19276,79.85850946,34.828,782.592,143.232,41.614,18.2672,4.4,3.628,180.544
19277,19277,79.87703863,34.834,782.586,143.196,41.902,18.2816,4.4,3.634,180.712
19278,19278,79.90792058,34.844,782.576,143.136,42.382,18.3056,4.4,3.644,180.992
19279,19279,39.7874324,19,746.89,129.1,75.13,32.44,3.5,3.5,347.2
19280,19280,67.07908211,29.10526316,762.4421053,132.8421053,106.8684211,36.10526316,3.894736842,4.157894737,390.5263158
19281,19281,79.5625,34.5,831.9,130.5,104.15,12.625,4.25,4.5,192
19282,19282,79.55343045,34.49,831.477,130.57,103.993,12.619,4.25,4.51,190.73
19283,19283,67.4025,30,849.75,126,105.35,9.6,4,4.5,186.5
19284,19284,58.10264283,26.4248497,788.0156313,134.1963928,44.69541082,17.54192385,3.867735471,3.470941884,175.2368737
19285,19285,59.30893484,26.83710407,789.8260181,137.0723982,103.1640271,7.727647059,3.909502262,4.029411765,154.3384615
19286,19286,80.73482049,35.05752212,766.3353982,148,100.7061947,7.855176991,4.380530973,3.946902655,151.119469
19287,19287,61.7315172,27.8172043,767.0204301,140.3333333,91.08387097,8.45172043,4,3.795698925,173.3688172
19288,19288,61.75678162,27.82478632,767.0166667,140.3803419,91.43675214,8.425598291,4,3.799145299,172.532906
19289,19289,63.29423409,28.36343115,780.2119639,139.2437923,102.4794582,7.962234763,4,3.997742664,153.9121896
19290,19290,81.5081,35.22,829.044,131.22,103.958,13.109,4.29,4.5,192.88
19291,19291,15.309,7.333333333,779.2333333,103.6666667,17.8,36.23333333,2.333333333,2.666666667,380.6666667
19292,19292,15.39160365,7.369333333,778.8073333,103.7826667,17.8724,36.26253333,2.337333333,2.670666667,381.4266667
19293,19293,19.49458464,9.5,904.35,116,96.9,1.411,2.5,1.5,50.555
19294,19294,56.5890222,24.51142857,1011.574571,115.4057143,110.0950571,3.842,3.402857143,2.26,152.3285714
19295,19295,56.36922733,24.43,1011.608429,115.3542857,109.9109,3.849285714,3.398571429,2.255714286,151.2014286
19296,19296,55.92963759,24.26714286,1011.676143,115.2514286,109.5425857,3.863857143,3.39,2.247142857,148.9471429
19297,19297,55.92963759,24.26714286,1011.676143,115.2514286,109.5425857,3.863857143,3.39,2.247142857,148.9471429
19298,19298,55.70984271,24.18571429,1011.71,115.2,109.3584286,3.871142857,3.385714286,2.242857143,147.82
